City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
367,sisimiut,66.9395,-53.6735,274.95,89,100,2.29,GL,1695984390
368,yei,4.095,30.6779,304.65,46,30,2.04,SS,1695984391
369,kingston,17.997,-76.7936,300.68,87,20,1.03,JM,1695984126
370,wenling,28.3669,121.36,298.81,85,25,1.29,CN,1695984391
371,susuman,62.7833,148.1667,273.89,89,59,2.25,RU,1695984392
372,yigo village,13.5361,144.8886,300.31,84,75,3.6,GU,1695984392
373,lemvig,56.5486,8.3102,289.37,94,99,4.2,DK,1695984241
374,akjoujt,19.6969,-14.4164,311.45,13,95,8.41,MR,1695984393
375,plaza huincul,-38.926,-69.2086,276.56,10,0,3.33,AR,1695984393
376,belousovka,50.1339,82.5239,285.62,76,100,5.0,KZ,1695984393
377,murghob,38.1702,73.9667,280.5,30,100,5.75,TJ,1695984394
378,laguna,38.421,-121.4238,290.98,79,0,3.09,US,1695984394
379,linqiong,30.4159,103.4609,298.05,82,71,1.25,CN,1695984394
380,dondo,-19.6094,34.7431,299.88,40,16,5.74,MZ,1695984395
381,kristiansund,63.1115,7.732,287.51,88,75,3.09,NO,1695984395
382,al kharijah,25.4514,30.5464,317.28,6,34,5.33,EG,1695984395
383,arraial do cabo,-22.9661,-42.0278,294.07,78,40,1.54,BR,1695984396
384,hotan,37.0997,79.9269,297.43,12,0,3.65,CN,1695984396
385,saint-louis,16.3333,-15.0,304.95,38,80,7.28,SN,1695984396
386,rio grande,-32.035,-52.0986,291.21,78,4,7.48,BR,1695984397
387,molchanovo,57.5817,83.7692,281.82,88,92,2.75,RU,1695984397
388,nizhniy kuranakh,58.8353,125.4869,278.43,92,100,1.28,RU,1695984398
389,makhambet,47.6667,51.5833,295.25,26,51,4.83,KZ,1695984398
390,nyurba,63.2842,118.3319,275.83,61,100,2.49,RU,1695984398
391,labytnangi,66.6572,66.4183,277.13,53,27,3.09,RU,1695984190
392,soio,-6.1349,12.3689,299.28,75,94,3.69,AO,1695984399
393,carutapera,-1.195,-46.02,301.83,69,33,4.71,BR,1695984399
394,souillac,-20.5167,57.5167,299.36,65,40,7.2,MU,1695984399
395,remire-montjoly,4.9167,-52.2667,298.17,94,0,0.0,GF,1695984400
396,gobabis,-22.45,18.9667,303.65,6,0,2.74,NA,1695984400
397,hugo,45.16,-92.9933,289.4,94,76,1.79,US,1695984401
398,mangrol,21.1167,70.1167,304.39,67,77,4.44,IN,1695984401
399,qamdo,31.1667,97.2333,285.43,39,57,2.99,CN,1695984402
400,chenzhou,25.8,113.0333,299.37,86,28,0.58,CN,1695984402
401,klerksdorp,-26.8521,26.6667,302.16,14,0,3.91,ZA,1695984402
402,jaffna,9.6685,80.0074,300.79,81,36,11.99,LK,1695984403
403,masterton,-40.9597,175.6575,284.75,78,100,7.08,NZ,1695984403
404,tongouson,5.0214,120.1328,302.09,70,26,2.01,PH,1695984403
405,xucheng,20.35,110.1288,299.75,86,19,3.75,CN,1695984404
406,karaton,-6.3424,106.1045,300.13,65,40,0.06,ID,1695984404
407,zalingei,12.9096,23.4741,303.47,44,55,1.89,SD,1695984404
408,guercif,34.2257,-3.3536,299.15,36,11,2.49,MA,1695984405
409,kalmunai,7.4167,81.8167,303.07,64,79,3.01,LK,1695984405
410,savalou,7.9281,1.9756,298.32,86,100,2.86,BJ,1695984405
411,bhadrakh,21.0528,86.52,303.78,72,100,1.36,IN,1695984406
412,thames,-37.1333,175.5333,286.52,84,98,7.32,NZ,1695984406
413,peace river,56.2501,-117.286,281.32,100,100,1.03,CA,1695984406
414,lionel town,17.8101,-77.2406,301.09,88,2,2.45,JM,1695984407
415,hafar al-batin,28.4328,45.9708,315.47,8,0,5.14,SA,1695984407
416,la ronge,55.1001,-105.2842,277.29,93,100,1.54,CA,1695984408
417,miri,4.4148,114.0089,302.23,84,40,0.0,MY,1695984408
418,kilindoni,-7.9139,39.6668,299.52,74,20,4.68,TZ,1695984408
419,chilmari,25.5559,89.6715,306.28,67,89,3.39,BD,1695984409
420,bel ombre,-4.6167,55.4167,302.06,74,20,7.2,SC,1695984409
421,humaita,-7.5061,-63.0208,300.15,70,67,1.32,BR,1695984409
422,gubkinskiy,64.434,76.5026,276.21,52,90,7.04,RU,1695984410
423,taulaga,-11.0553,-171.0883,301.41,77,78,4.42,AS,1695984410
424,nova sintra,14.8667,-24.7167,297.44,77,52,4.22,CV,1695984410
425,progreso,21.2833,-89.6667,297.65,91,77,1.57,MX,1695984411
426,hobyo,5.3505,48.5268,302.06,68,57,10.61,SO,1695984411
427,dadukou,26.5479,101.7054,299.11,65,58,1.73,CN,1695984411
428,punta cardon,11.6581,-70.215,301.13,80,85,7.58,VE,1695984412
429,ostersund,63.1792,14.6357,287.38,88,97,1.03,SE,1695984412
430,bontang,0.1333,117.5,301.02,79,74,3.46,ID,1695984412
431,madinat ash shamal,26.1293,51.2009,307.54,42,0,3.15,QA,1695984413
432,tougue,11.4667,-11.6,300.21,68,94,1.75,GN,1695984413
433,sona,45.4388,10.8255,300.9,44,0,1.54,IT,1695984413
434,urangan,-25.3,152.9,292.97,75,0,4.49,AU,1695984414
435,balpyk bi,44.8947,78.2083,295.74,27,100,1.96,KZ,1695984414
436,cobija,-11.0267,-68.7692,296.25,88,62,1.54,BO,1695984414
437,plattsburgh,44.6995,-73.4529,286.05,89,0,0.0,US,1695984415
438,ueda,36.4,138.2667,293.54,92,7,0.51,JP,1695984415
439,kuala belait,4.5833,114.1833,302.24,80,84,2.92,BN,1695984415
440,san patricio,28.017,-97.5169,301.06,74,0,2.35,US,1695984416
441,loukhi,66.0764,33.0381,286.3,82,93,4.77,RU,1695984416
442,den burg,53.0542,4.7972,292.04,96,75,6.17,NL,1695984416
443,shuangjiang,26.1547,109.7138,297.39,86,38,0.95,CN,1695984417
444,pleiku,13.9833,108.0,294.95,93,85,0.78,VN,1695984417
445,san dionisio ocotepec,16.8,-96.4,287.1,79,13,1.75,MX,1695984417
446,panaba,21.2833,-88.2667,297.18,94,79,1.51,MX,1695984418
447,ala,48.8378,10.0933,298.75,59,34,3.22,DE,1695984178
448,rabo de peixe,37.8,-25.5833,295.88,99,75,6.69,PT,1695984418
449,queenstown,-31.8976,26.8753,300.88,16,0,8.99,ZA,1695984418
450,korsakov,46.6328,142.7813,282.06,78,0,3.14,RU,1695984367
451,bereket,39.2446,55.5154,301.99,17,0,3.76,TM,1695984419
452,al bardiyah,31.7561,25.0865,302.0,48,3,3.42,LY,1695984419
453,plymouth,41.8334,-70.8328,289.08,87,100,2.57,US,1695984420
454,coronel dorrego,-38.7187,-61.2873,281.04,80,100,5.15,AR,1695984420
455,dogondoutchi,13.6393,4.0287,308.15,42,90,5.4,NE,1695984420
456,la passe,45.5549,-0.8967,295.38,67,44,3.39,FR,1695984421
457,tutoia,-2.7619,-42.2744,301.25,70,69,6.6,BR,1695984421
458,nikolayevsk-on-amure,53.1406,140.73,283.58,90,99,0.31,RU,1695984421
459,camayenne,9.535,-13.6878,302.2,84,75,3.09,GN,1695984422
460,skovorodino,53.9833,123.9167,279.31,67,100,1.64,RU,1695984422
461,al kharj,24.155,47.3346,314.47,8,0,2.92,SA,1695984422
462,laurel,39.0993,-76.8483,289.72,95,100,2.57,US,1695984423
463,fethiye,36.6217,29.1164,301.08,52,0,3.63,TR,1695984423
464,gniezno,52.5348,17.5826,297.53,43,35,5.33,PL,1695984423
465,gadzhiyevo,69.2551,33.3362,282.69,89,100,5.56,RU,1695984424
466,juegang,32.3174,121.1855,298.1,84,82,3.95,CN,1695984424
467,tyup,42.7276,78.3648,287.0,59,93,1.26,KG,1695984424
468,newport,51.5877,-2.9984,291.18,75,1,7.62,GB,1695984127
469,kingscliff,-28.2667,153.5667,293.04,77,40,3.6,AU,1695984425
470,la'ie,21.6477,-157.9253,299.13,81,33,2.68,US,1695984425
471,tulum,20.2167,-87.4667,298.65,92,98,0.53,MX,1695984426
472,rujiena,57.8975,25.3316,294.85,50,99,4.24,LV,1695984426
473,nova olimpia,-14.7972,-57.2881,303.63,46,53,1.07,BR,1695984426
474,ha'il,27.5219,41.6907,311.16,10,0,3.09,SA,1695984234
475,krasnyy chikoy,50.3643,108.7512,280.22,87,91,1.78,RU,1695984427
476,gaalkacyo,6.7697,47.4308,307.47,36,53,6.94,SO,1695984427
477,betio village,1.358,172.9211,301.17,75,100,5.81,KI,1695984428
478,eureka,40.8021,-124.1637,286.49,93,60,0.45,US,1695984428
479,kwang binh,17.4833,106.6,300.59,82,85,0.71,VN,1695984428
480,binghamton,42.0987,-75.918,287.13,91,100,0.89,US,1695984429
481,shubarkuduk,49.1447,56.4872,291.0,34,100,4.24,KZ,1695984429
482,namtsy,62.7161,129.6658,273.45,59,7,2.38,RU,1695984429
483,palmas,-10.2128,-48.3603,297.08,88,20,2.06,BR,1695984430
484,parauapebas,-6.0675,-49.9022,299.14,88,0,0.0,BR,1695984430
485,kuching,1.55,110.3333,302.27,79,40,2.06,MY,1695984430
486,basmat,19.3167,77.1667,301.29,78,93,3.93,IN,1695984431
487,santana,-0.0583,-51.1817,299.25,83,40,1.54,BR,1695984431
488,boguchany,58.3814,97.4531,283.21,76,100,1.64,RU,1695984432
489,ebon,4.582,168.6964,300.77,82,100,8.02,MH,1695984432
490,shendi,16.6915,33.4341,313.78,17,0,3.44,SD,1695984432
491,ponta delgada,37.7333,-25.6667,296.55,94,40,7.2,PT,1695983893
492,waingapu,-9.6567,120.2641,299.5,61,94,4.96,ID,1695984433
493,vilyuysk,63.7553,121.6247,274.02,48,100,2.24,RU,1695984433
494,agat village,13.3886,144.6585,301.21,88,75,1.54,GU,1695984434
495,hacienda huancane,-15.8222,-70.8856,276.85,46,5,0.84,PE,1695984434
496,puerto rico,-26.796,-55.024,291.56,59,8,0.52,AR,1695984434
497,chabahar,25.2919,60.643,304.38,53,0,5.39,IR,1695984435
498,luchow,52.9667,11.15,293.77,55,100,4.26,DE,1695984435
499,chivhu,-19.0211,30.8922,301.57,29,66,1.99,ZW,1695984435
500,akureyri,65.6835,-18.0878,278.11,81,100,2.57,IS,1695984436
501,mejit,10.2753,170.8646,301.71,81,100,6.77,MH,1695984436
502,bantay,17.5847,120.3892,301.18,81,41,1.08,PH,1695984436
503,enewetak,11.3474,162.3373,302.14,78,34,5.77,MH,1695984437
504,selfoss,63.9331,-20.9971,278.17,63,100,2.69,IS,1695984437
505,antofagasta,-23.65,-70.4,288.75,82,65,1.68,CL,1695984349
506,changtu,42.7788,124.0955,289.89,67,66,7.61,CN,1695984438
507,port lincoln,-34.7333,135.8667,290.78,57,1,3.4,AU,1695984438
508,paslek,54.0616,19.6593,297.35,39,51,6.48,PL,1695984438
509,cill airne,52.05,-9.5167,289.18,72,40,6.17,IE,1695984439
510,dalhart,36.0595,-102.5133,292.86,63,0,5.14,US,1695984439
511,an nuhud,12.7,28.4333,307.47,34,37,2.84,SD,1695984439
512,chios,38.3678,26.1358,297.07,73,40,3.6,GR,1695984360
513,mount pearl,47.5166,-52.7813,281.46,86,20,5.66,CA,1695984440
514,santarem,-2.4431,-54.7083,300.22,78,0,8.75,BR,1695984440
515,holualoa,19.6228,-155.9522,297.06,86,0,3.09,US,1695984440
516,correntina,-13.3433,-44.6367,302.45,48,92,0.4,BR,1695984441
517,nabire,-3.3667,135.4833,298.98,90,98,1.11,ID,1695984441
518,cinisi,38.1562,13.1073,298.9,67,20,2.06,IT,1695984441
519,puerto aysen,-45.4,-72.7,270.54,98,52,0.31,CL,1695984297
520,sao tome,0.3365,6.7273,304.17,70,40,5.14,ST,1695984442
521,silver city,32.7701,-108.2803,293.5,46,0,3.6,US,1695984442
522,wad rawah,15.1603,33.1397,312.09,23,22,2.46,SD,1695984443
523,san luis de la loma,17.2706,-100.8939,299.34,85,11,1.98,MX,1695984443
524,general cabrera,-32.8131,-63.8724,285.96,34,28,5.15,AR,1695984444
525,kanniyakumari,8.0833,77.5667,298.19,88,100,8.12,IN,1695984360
526,bardai,11.65,7.2333,301.98,54,100,3.53,NG,1695984444
527,grand-lahou,5.1367,-5.0242,300.77,76,49,3.55,CI,1695984445
528,macusani,-14.0833,-70.4333,276.57,85,20,1.01,PE,1695984445
529,guanica,17.9716,-66.908,299.92,90,33,1.18,PR,1695984445
530,zhob,31.3411,69.4481,300.77,8,0,5.25,PK,1695984446
531,saudarkrokur,65.7461,-19.6394,278.17,78,78,1.54,IS,1695984446
532,yelbarga,15.6333,76.0167,301.07,62,57,7.49,IN,1695984446
533,yaren,-0.5472,166.916,301.75,73,46,2.37,NR,1695984266
534,cockburn town,21.4612,-71.1419,302.33,76,0,7.36,TC,1695984447
535,ta'izz,13.5,44.0,302.8,26,11,3.38,YE,1695984447
536,touros,-5.1989,-35.4608,300.72,63,62,5.74,BR,1695984448
537,bafq,31.6128,55.4107,302.17,13,0,4.1,IR,1695984448
538,villa castelli,40.5845,17.4746,299.82,30,0,1.03,IT,1695984320
539,sandpoint,48.2766,-116.5533,280.33,92,100,0.0,US,1695984449
540,kokologo,12.1897,-1.8856,304.07,51,80,4.2,BF,1695984449
541,nema,57.5067,50.5011,287.77,61,98,6.29,RU,1695984450
542,prabumulih,-3.45,104.25,306.38,32,88,3.83,ID,1695984450
543,argo,37.6333,22.7333,297.47,44,11,3.47,GR,1695984450
544,san antonio de pale,-1.4014,5.6325,298.5,79,91,4.33,GQ,1695984451
545,san rafael del sur,11.8485,-86.4384,299.69,91,97,2.59,NI,1695984451
546,villa gesell,-37.2639,-56.973,285.96,93,100,6.75,AR,1695984451
547,sultanah,24.4926,39.5857,316.4,5,0,2.57,SA,1695984350
548,clinton,42.587,-82.9199,290.16,91,100,2.06,US,1695984452
549,erenhot,43.6475,111.9767,285.33,44,95,4.94,CN,1695984452
550,kodinsk,58.6881,99.1844,284.72,66,100,2.59,RU,1695984452
551,yairipok,24.6667,94.0667,300.07,85,100,1.05,IN,1695984453
552,quellon,-43.1167,-73.6167,278.15,87,7,3.29,CL,1695984453
553,pacific grove,36.6177,-121.9166,286.97,91,1,1.79,US,1695984454
554,cooper's town,26.8667,-77.5167,301.46,77,96,5.32,BS,1695984454
555,anna regina,7.2644,-58.5077,301.81,78,12,2.91,GY,1695984455
556,bidur,4.1167,101.2833,299.0,89,100,1.12,MY,1695984455
557,todos santos,23.45,-110.2167,301.65,87,4,3.09,MX,1695984455
558,pangody,65.85,74.4859,274.95,65,82,7.99,RU,1695984456
559,bo phloi,14.3236,99.5161,297.3,94,100,1.75,TH,1695984456
560,nguigmi,14.2495,13.1092,305.91,42,95,3.53,NE,1695984456
561,hailar,49.2,119.7,282.48,49,88,4.36,CN,1695984457
562,saint-pierre,-21.3393,55.4781,300.97,51,100,4.63,RE,1695984457
563,lushun,38.8,121.2667,295.27,72,93,6.66,CN,1695984457
