City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
360,severo-yeniseyskiy,60.3725,93.0408,-1.35,68,100,5.81,RU,1696152595
361,chernyshevskiy,63.0128,112.4714,6.84,74,100,1.94,RU,1696152596
362,saipan,15.1355,145.701,28.39,89,0,3.09,MP,1696152596
363,ta`u,-14.2336,-169.5144,27.06,79,15,7.8,AS,1696152596
364,jaworze,49.7935,18.9479,13.41,68,100,1.88,PL,1696152597
365,nanning,22.8167,108.3167,33.25,67,56,3.57,CN,1696152495
366,newman,37.3138,-121.0208,15.99,76,39,1.34,US,1696152597
367,deniliquin,-35.5333,144.9667,17.35,31,0,3.93,AU,1696152597
368,christchurch,-43.5333,172.6333,15.11,51,70,2.57,NZ,1696152582
369,tadine,-21.55,167.8833,20.68,70,97,8.2,NC,1696152598
370,ambo,-10.1308,-76.2047,16.74,84,100,0.82,PE,1696152598
371,sarkand,45.41,79.9186,19.68,34,85,3.36,KZ,1696152599
372,arzgir,45.3728,44.2206,24.39,28,1,5.61,RU,1696152599
373,camiri,-20.05,-63.5167,14.85,58,30,1.19,BO,1696152599
374,canico,32.6333,-16.85,27.62,70,20,2.06,PT,1696152600
375,el granada,37.5027,-122.4694,15.08,88,100,2.57,US,1696152600
376,mount pearl,47.5166,-52.7813,9.52,92,20,5.66,CA,1696152601
377,nosy varika,-20.5833,48.5333,26.99,60,4,6.68,MG,1696152601
378,al kharijah,25.4514,30.5464,36.68,22,26,9.3,EG,1696152601
379,inarajan village,13.2736,144.7484,28.55,91,92,2.71,GU,1696152602
380,al jawf,29.5,38.75,33.07,15,1,1.47,SA,1696152602
381,aguas belas,-9.1114,-37.1231,21.81,66,53,3.7,BR,1696152603
382,nanpiao,41.0982,120.7479,17.63,33,0,1.99,CN,1696152603
383,morehead city,34.7229,-76.726,19.43,91,20,2.57,US,1696152605
384,tavda,58.0425,65.2726,14.27,55,58,4.47,RU,1696152606
385,ceeldheer,3.8488,47.1806,30.54,58,36,8.07,SO,1696152608
386,sokoni,-6.4333,39.55,26.3,68,63,4.81,TZ,1696152610
387,hobyo,5.3505,48.5268,29.01,68,6,9.37,SO,1696152611
388,taulaga,-11.0553,-171.0883,27.55,82,40,5.42,AS,1696152611
389,tiganesti,43.9,25.3667,28.05,24,19,0.64,RO,1696152612
390,kismayo,-0.3582,42.5454,28.12,64,34,7.36,SO,1696152612
391,road town,18.4167,-64.6167,27.05,79,62,8.08,VG,1696152612
392,port lincoln,-34.7333,135.8667,13.04,77,4,2.54,AU,1696152613
393,ivolginsk,51.7492,107.2837,15.81,48,20,3.0,RU,1696152613
394,yermakovskoye,53.2831,92.4003,4.97,81,100,3.13,RU,1696152613
395,ulverstone,-41.15,146.1667,12.07,71,28,5.22,AU,1696152614
396,sabang,5.8933,95.3214,28.56,75,68,6.5,ID,1696152614
397,mezhdurechenskiy,59.6,65.9333,12.39,60,18,5.36,RU,1696152614
398,buala,-8.145,159.5921,26.74,86,100,3.46,SB,1696152615
399,suncho corral,-27.9336,-63.4294,12.7,70,0,3.04,AR,1696152615
400,weno,7.4515,151.8468,28.96,78,94,3.69,FM,1696152615
401,lower sackville,44.7733,-63.6885,12.42,98,19,1.33,CA,1696152616
402,mancio lima,-7.6142,-72.8958,23.11,82,88,0.85,BR,1696152616
403,tutong,4.8,114.65,32.05,82,100,4.49,BN,1696152616
404,la'ie,21.6477,-157.9253,25.98,78,21,3.58,US,1696152617
405,veydelevka,50.1521,38.4492,24.99,30,16,3.12,RU,1696152617
406,mount gambier,-37.8333,140.7667,7.45,84,6,0.75,AU,1696152617
407,grand falls-windsor,48.9332,-55.6649,5.84,93,81,2.61,CA,1696152618
408,pimenta bueno,-11.6725,-61.1936,23.43,90,100,0.27,BR,1696152618
409,crucecita,-28.95,-58.9833,9.64,75,0,2.9,AR,1696152618
410,nguigmi,14.2495,13.1092,29.37,46,100,1.23,NE,1696152619
411,boa vista,2.8197,-60.6733,26.99,69,0,0.51,BR,1696152619
412,zouerate,22.7187,-12.4521,32.1,12,100,7.39,MR,1696152619
413,kailua-kona,19.6406,-155.9956,28.66,94,0,4.63,US,1696152620
414,phan thiet,10.9333,108.1,27.62,85,99,0.9,VN,1696152620
415,san patricio,28.017,-97.5169,29.35,79,56,4.15,US,1696152621
416,revda,56.801,59.9303,14.58,56,32,4.12,RU,1696152621
417,weare,43.0948,-71.7306,11.77,97,0,1.47,US,1696152621
418,sumbawa besar,-8.5,117.4333,26.38,66,5,2.51,ID,1696152622
419,puerto quijarro,-17.7833,-57.7667,25.17,53,53,1.52,BO,1696152622
420,el bauga,18.262,33.9081,42.33,9,0,7.7,SD,1696152622
421,igarka,67.4667,86.5833,-1.99,56,3,3.62,RU,1696152623
422,wakkanai,45.4094,141.6739,17.83,78,40,4.63,JP,1696152623
423,kapa'a,22.0752,-159.319,26.18,85,75,6.17,US,1696152623
424,kuhmo,64.1333,29.5167,9.57,88,100,5.65,FI,1696152624
425,mayenne,48.3333,-0.6667,18.69,64,49,3.52,FR,1696152624
426,usogorsk,63.4106,48.6872,12.59,92,100,3.96,RU,1696152624
427,la ronge,55.1001,-105.2842,8.14,76,100,2.06,CA,1696152625
428,sangola,17.4333,75.2,28.74,66,99,4.14,IN,1696152625
429,sao felix do xingu,-6.6447,-51.995,24.31,60,77,0.08,BR,1696152625
430,netrakona,24.8833,90.7167,31.33,71,82,2.82,BD,1696152626
431,conceicao da barra,-18.5933,-39.7322,23.96,69,96,2.44,BR,1696152626
432,algona,43.07,-94.233,21.05,83,0,5.14,US,1696152626
433,burao,9.5221,45.5336,31.27,25,0,0.06,SO,1696152627
434,pascagoula,30.3658,-88.5561,23.03,91,0,1.54,US,1696152627
435,istaravshan,39.9142,69.0033,22.64,20,42,3.67,TJ,1696152628
436,taksimo,56.3444,114.8794,13.73,45,24,0.89,RU,1696152628
437,narasannapeta,18.4167,84.05,30.49,77,100,3.6,IN,1696152628
438,alofi,-19.0595,-169.9187,21.94,73,100,6.17,NU,1696152629
439,port shepstone,-30.7414,30.455,18.98,62,80,9.16,ZA,1696152629
440,punxsutawney,40.9437,-78.9709,14.12,92,1,0.45,US,1696152629
441,quepos,9.4236,-84.1652,26.03,84,86,1.23,CR,1696152630
442,narrabri,-30.3167,149.7833,26.4,34,65,1.79,AU,1696152630
443,harstad,68.799,16.5293,7.66,98,100,19.22,NO,1696152098
444,sakakah,29.9697,40.2064,33.76,15,6,1.96,SA,1696152631
445,san antonio,29.4241,-98.4936,25.69,87,0,2.57,US,1696152631
446,strezhevoy,60.7333,77.5889,4.98,50,100,4.92,RU,1696152632
447,luanda,-8.8368,13.2343,25.0,78,75,2.57,AO,1696152382
448,amble,55.3333,-1.5833,19.77,88,71,7.2,GB,1696152632
449,snyder,32.7179,-100.9176,24.19,50,75,4.63,US,1696152633
450,roma,43.2128,-75.4557,14.81,99,100,1.54,US,1696152424
451,bafia,4.75,11.2333,26.62,77,100,1.28,CM,1696152633
452,szczecin,53.4289,14.553,17.21,75,100,3.13,PL,1696152025
453,bichura,50.5881,107.6022,15.27,42,60,2.68,RU,1696152634
454,morant bay,17.8815,-76.4093,27.79,81,35,2.03,JM,1696152634
455,darwin,-12.4611,130.8418,28.99,54,0,4.63,AU,1696152606
456,beau vallon,-20.4189,57.6953,28.13,61,40,6.69,MU,1696152635
457,mil'kovo,55.6078,37.7956,15.23,63,100,4.46,RU,1696152635
458,orhaneli,39.9033,28.9906,16.65,88,100,2.61,TR,1696152636
459,erenhot,43.6475,111.9767,16.99,20,4,1.48,CN,1696152636
460,nar'yan-mar,67.6713,53.087,10.62,98,100,4.02,RU,1696152636
461,magadan,59.5667,150.8,7.68,86,99,1.34,RU,1696152637
462,farah,32.5,62.5,25.67,9,0,3.14,AF,1696152637
463,ararat,39.8317,44.7049,23.19,38,99,2.23,AM,1696152637
464,kirkwall,58.9848,-2.9587,14.03,88,75,4.63,GB,1696152419
465,pocinhos,-7.0767,-36.0611,19.16,64,90,5.99,BR,1696152638
466,dois corregos,-22.3661,-48.3803,20.98,84,28,1.39,BR,1696152638
467,kruisfontein,-34.0033,24.7314,16.6,56,39,4.18,ZA,1696152638
468,ghat,24.9647,10.1728,31.95,22,95,0.61,LY,1696152639
469,paita,-5.0892,-81.1144,18.95,87,63,4.25,PE,1696152639
470,abingdon,51.6711,-1.2828,19.69,90,100,5.14,GB,1696152640
471,eyl,7.9803,49.8164,33.65,50,25,7.66,SO,1696152640
472,saynshand,44.8824,110.1163,17.7,17,3,3.41,MN,1696152640
473,valadares,41.1474,-7.9812,23.64,32,8,1.8,PT,1696152641
474,ilhabela,-23.7781,-45.3581,22.03,91,96,0.55,BR,1696152641
475,bulayevo,54.9056,70.4439,12.7,70,100,1.82,KZ,1696152641
476,sanctuary point,-35.1114,150.629,19.0,76,73,4.58,AU,1696152642
477,birzebbuga,35.8258,14.5269,26.38,61,20,1.03,MT,1696152642
478,ituango,7.1712,-75.764,17.07,96,97,0.78,CO,1696152642
479,ad dawadimi,24.5077,44.3924,36.64,9,0,3.57,SA,1696152643
480,kristiansund,63.1115,7.732,10.36,87,100,2.57,NO,1696152643
481,port augusta,-32.5,137.7667,15.23,70,56,4.96,AU,1696152643
482,tutoia,-2.7619,-42.2744,26.59,73,88,6.17,BR,1696152644
483,miles city,46.4083,-105.8406,12.54,76,100,7.72,US,1696152445
484,siracusa,37.0881,15.2792,25.77,57,3,2.8,IT,1696152602
485,crane,31.3974,-102.3501,23.08,72,98,4.89,US,1696152644
486,pokhara,28.2333,83.9833,26.82,76,61,1.51,NP,1696152645
487,jalalpur jattan,32.6374,74.2183,32.93,40,0,2.06,PK,1696152645
488,aland,17.5667,76.5667,29.25,64,100,3.75,IN,1696152645
489,ulladulla,-35.35,150.4667,16.41,75,59,4.13,AU,1696152646
490,amasra,41.7463,32.3863,24.03,78,100,2.8,TR,1696152646
491,gillette,44.2911,-105.5022,10.51,87,0,2.57,US,1696152646
492,charlottetown,46.2352,-63.1267,10.11,100,100,1.03,CA,1696152647
493,bodo,67.28,14.405,10.02,91,100,4.63,NO,1696152525
494,west fargo,46.875,-96.9004,22.0,84,0,5.66,US,1696152647
495,kaohsiung,22.6163,120.3133,32.05,78,75,4.12,TW,1696152363
496,kiunga,-6.1219,141.2906,24.02,98,78,1.37,PG,1696152648
497,bratsk,56.1325,101.6142,2.12,45,63,6.3,RU,1696152457
498,antofagasta,-23.65,-70.4,15.6,84,54,0.79,CL,1696152588
499,san antonio de pale,-1.4014,5.6325,25.3,82,97,5.73,GQ,1696152649
500,celano,42.0855,13.5398,22.01,32,4,2.2,IT,1696152649
501,nadi,-17.8,177.4167,21.0,64,20,4.63,FJ,1696152650
502,andapa,-14.65,49.65,27.47,54,85,2.03,MG,1696152650
503,manggar,-2.8833,108.2667,28.07,72,100,5.27,ID,1696152651
504,kunming,25.0389,102.7183,21.96,60,75,5.0,CN,1696152423
505,boyolangu,-8.1181,111.8935,25.75,67,12,3.73,ID,1696152652
506,kolonia town,6.964,158.206,25.0,94,100,1.03,FM,1696152652
507,jimenez,28.3333,-105.4,20.89,52,57,0.56,MX,1696152652
508,ca mau,9.1769,105.15,30.23,64,81,4.97,VN,1696152416
509,motueka,-41.1333,173.0167,10.99,84,99,1.79,NZ,1696152653
510,wajir,1.7471,40.0573,30.98,51,75,4.12,KE,1696152653
511,lisakovsk,52.5369,62.4936,15.62,50,56,2.44,KZ,1696152654
512,fisterra,42.9049,-9.2629,21.15,70,88,0.84,ES,1696152654
513,huilong,31.8111,121.655,20.4,67,9,5.09,CN,1696152655
514,papao,-17.75,-149.55,24.82,83,2,9.68,PF,1696152655
515,fiambala,-27.6871,-67.6149,8.71,54,0,0.43,AR,1696152655
516,monrovia,6.3005,-10.7969,25.87,81,100,1.57,LR,1696152656
517,akdepe,42.0551,59.3788,23.05,23,3,1.31,TM,1696152656
518,goundi,9.3627,17.366,32.0,55,51,1.33,TD,1696152656
519,hailar,49.2,119.7,10.24,63,90,1.68,CN,1696152657
520,frenda,35.0654,1.0495,23.43,26,0,2.2,DZ,1696152657
521,shache,38.4167,77.2406,24.96,18,3,3.01,CN,1696152657
522,margate,51.3813,1.3862,19.83,80,52,0.45,GB,1696152658
523,ivybridge,50.3904,-3.9191,17.92,97,100,3.84,GB,1696152658
524,bom jesus,-9.0744,-44.3586,25.84,41,3,2.24,BR,1696152658
525,okhotsk,59.3833,143.3,7.29,77,100,1.83,RU,1696152659
526,karratha,-20.7377,116.8463,31.35,30,8,10.62,AU,1696152658
527,iquique,-20.2208,-70.1431,17.02,69,2,1.0,CL,1696152659
528,jayapura,-2.5333,140.7,25.66,86,63,2.11,ID,1696152660
529,nishifukuma,33.7667,130.4667,23.0,53,17,5.28,JP,1696152660
530,pematangsiantar,2.9595,99.0687,25.51,90,65,1.26,ID,1696152660
531,turkmenbasy,40.0222,52.9552,29.43,13,0,2.06,TM,1696152661
532,khenchela,35.4358,7.1433,21.68,40,1,3.21,DZ,1696152661
533,abu jibeha,11.4562,31.2285,34.06,38,99,1.38,SD,1696152662
534,labuan,5.2767,115.2417,30.2,70,20,1.54,MY,1696152662
535,nacala,-14.5428,40.6728,28.62,65,20,6.69,MZ,1696152662
536,nago,26.5881,127.9761,29.47,84,27,6.45,JP,1696152663
537,ust'-uda,54.1742,103.0304,6.55,68,100,5.81,RU,1696152663
538,maceio,-9.6658,-35.7353,20.69,100,20,1.54,BR,1696152422
539,lepsy,46.235,78.9456,20.01,34,97,4.5,KZ,1696152664
540,erseke,40.3378,20.6789,21.29,35,40,1.5,AL,1696152664
541,torshalla,59.4167,16.4667,12.96,53,7,3.22,SE,1696152665
542,tete,-16.1564,33.5867,39.05,22,43,2.06,MZ,1696152665
543,arish,31.1316,33.7984,27.88,62,100,4.3,EG,1696152666
544,broken hill,-31.95,141.4333,22.5,32,11,6.14,AU,1696152666
545,i-n-salah,27.1935,2.4607,34.18,19,0,10.47,DZ,1696152666
546,tanout,14.9709,8.8879,30.73,44,98,9.64,NE,1696152667
547,yanjiang,30.1211,104.6481,21.5,89,98,2.46,CN,1696152667
548,luwuk,-0.9516,122.7875,25.77,86,33,2.52,ID,1696152667
549,inongo,-1.95,18.2667,22.12,97,99,0.92,CD,1696152668
550,carrigaline,51.8117,-8.3986,15.86,94,40,3.09,IE,1696152668
551,ad dabbah,18.05,30.95,42.36,11,6,1.62,SD,1696152668
552,nueve de julio,-35.4444,-60.8831,3.87,75,0,2.19,AR,1696152547
553,minas de marcona,-15.2119,-75.1103,13.87,88,85,3.22,PE,1696152669
554,city of balikpapan,-1.242,116.8942,29.97,74,20,2.06,ID,1696152669
555,sinop,41.7711,34.8709,20.24,56,100,2.81,TR,1696152460
556,galliano,29.4422,-90.2992,26.0,83,0,1.54,US,1696152670
557,awjilah,29.1081,21.2869,28.16,37,98,3.37,LY,1696152670
558,holualoa,19.6228,-155.9522,26.59,91,0,4.63,US,1696152671
559,dwarka,22.2394,68.9678,29.42,63,99,6.33,IN,1696152671
560,osterburken,49.4306,9.4239,20.78,48,59,1.93,DE,1696152671
561,gubkinskiy,64.434,76.5026,1.55,93,100,8.28,RU,1696152672
562,semnan,35.5729,53.3971,26.01,15,0,3.64,IR,1696152605
563,nemuro,43.3236,145.575,17.17,94,89,4.1,JP,1696152672
564,murun-kuren,49.6342,100.1625,10.37,48,100,0.91,MN,1696152672
565,cockburn town,21.4612,-71.1419,28.88,71,100,8.34,TC,1696152673
566,turinsk,58.0458,63.696,10.55,71,40,4.92,RU,1696152673
567,turkmenabat,39.0733,63.5786,26.27,15,29,3.94,TM,1696152673
568,horta,38.5333,-28.6333,20.57,78,20,2.68,PT,1696152674
569,brisas de zicatela,15.8369,-97.0419,26.29,83,87,2.22,MX,1696152674
570,sur,22.5667,59.5289,32.84,45,5,3.85,OM,1696152674
571,deulgaon raja,20.0167,76.0333,30.34,46,66,5.95,IN,1696152675
572,kaduy,59.2,37.15,14.13,71,84,5.49,RU,1696152675
573,caorle,45.5966,12.8758,25.74,56,10,2.49,IT,1696152676
